date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:33	493996/493996	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:35%20GMT	https://web.archive.org/web/20240626191340im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-6-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626191340im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-6-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:35%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-7-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-7-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:33	327754/327754	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:36%20GMT	https://web.archive.org/web/20240626181421im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-7-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626181421im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-7-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:36%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-8-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-8-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:33	97730/97730	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:36%20GMT	https://web.archive.org/web/20240627085439im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-8-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240627085439im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-8-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:36%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-9-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-9-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:34	117367/117367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:36%20GMT	https://web.archive.org/web/20240626141322im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-9-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626141322im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Inventarisierung-9-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:37%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-1-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-1-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:34	112179/112179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:37%20GMT	https://web.archive.org/web/20240626174848im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-1-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626174848im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-1-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:37%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-2-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-2-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:35	149143/149143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:37%20GMT	https://web.archive.org/web/20240626172326im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-2-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626172326im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-2-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:38%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-4-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-4-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	316527/316527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:38%20GMT	https://web.archive.org/web/20240626134418im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-4-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626134418im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-4-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:38%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-5-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-5-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	116967/116967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:38%20GMT	https://web.archive.org/web/20240626135915im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-5-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626135915im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-5-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:39%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-7-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-7-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	293237/293237	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:39%20GMT	https://web.archive.org/web/20240626183651im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-7-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626183651im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-7-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:39%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-8-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-8-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:37	336431/336431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:39%20GMT	https://web.archive.org/web/20240626151526im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-8-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626151526im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Zustandserkennung-8-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:39%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Disaster-Management-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Disaster-Management-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:37	254930/254930	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Nov%202024%2013:51:40%20GMT	https://web.archive.org/web/20240626174314im_/https://www.smart-digital.at/wp-content/uploads/2023/09/Disaster-Management-1536x864.jpg	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626174314im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/Disaster-Management-1536x864.jpg	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:40%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/elementor/thumbs/ARCA_Logo_RGB-qc26caql6mrhg9nmf0wy1xx89ivwekiqh8a5h6be9w.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/elementor/thumbs/ARCA_Logo_RGB-qc26caql6mrhg9nmf0wy1xx89ivwekiqh8a5h6be9w.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:40%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_A_storm_has_destroyed_a_power_l_ff257b42-675a-44a3-8088-0ea0c62b207e.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_A_storm_has_destroyed_a_power_l_ff257b42-675a-44a3-8088	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:40%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_Railroad_accident_on_a_bridge_M_0e9fbd87-fff4-4236-a1bc-cc3ecd9af377.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_from_the_air_Railroad_accident_on_a_bridge_M_0e9fbd87-fff4-4236-a1bc	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	11050/11050	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:51:40%20GMT	https://web.archive.org/web/20240626185217im_/https://www.smart-digital.at/wp-content/uploads/elementor/thumbs/ARCA_Logo_RGB-qc26caql6mrhg9nmf0wy1xx89ivwekiqh8a5h6be9w.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626185217im_/https_/www.smart-digital.at/wp-content/uploads/elementor/thumbs/ARCA_Logo_RGB-qc26caql6mrhg9nmf0wy1xx89ivwekiqh8a5h6be9w.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:41%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_train_crash_on_a_bridge_day_lower_austria_ul_5941172a-82e6-452e-b241-702e8a50ca06.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/SmartDigital_Group_train_crash_on_a_bridge_day_lower_austria_ul_5941172a-82e6-452e-b241	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:41%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/506-Konvertiert-e1635428305702.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/506-Konvertiert-e1635428305702.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:41%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/smartdigitalgroup_from_the_air_Accident_on_a_3_lane_highway_wit_62468151-c907-44a3-a220-1875a140816b.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/smartdigitalgroup_from_the_air_Accident_on_a_3_lane_highway_wit_62468151-c907-44a3-a220	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:39	58770/58770	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:51:41%20GMT	https://web.archive.org/web/20240626142612im_/https://www.smart-digital.at/wp-content/uploads/2023/09/506-Konvertiert-e1635428305702.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626142612im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/506-Konvertiert-e1635428305702.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:41%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/InfraScore_Logo_RGB_WS-300x80.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/InfraScore_Logo_RGB_WS-300x80.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:40	8278/8278	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:51:42%20GMT	https://web.archive.org/web/20240626134710im_/https://www.smart-digital.at/wp-content/uploads/2023/09/InfraScore_Logo_RGB_WS-300x80.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626134710im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/InfraScore_Logo_RGB_WS-300x80.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:43%20GMT	https://web.archive.org/web/20240718170310im_/https://www.smart-digital.at/wp-content/uploads/2023/09/1098-Wiederhergestellt-1-300x241.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/1098-Wiederhergestellt-1-300x241.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:41	70400/70400	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Nov%202024%2013:51:43%20GMT	https://web.archive.org/web/20240626163533im_/https://www.smart-digital.at/wp-content/uploads/2023/09/1098-Wiederhergestellt-1-300x241.png	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626163533im_/https_/www.smart-digital.at/wp-content/uploads/2023/09/1098-Wiederhergestellt-1-300x241.png	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:43%20GMT	https://web.archive.org/web/20240718170310cs_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310cs_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:41	9240/9240	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202024%2013:51:43%20GMT	https://web.archive.org/web/20231101100058cs_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20231101100058cs_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:44%20GMT	https://web.archive.org/web/20240718170310cs_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310cs_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:41	27162/27162	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202024%2013:51:44%20GMT	https://web.archive.org/web/20231101100058cs_/https://www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20231101100058cs_/https_/www.smart-digital.at/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:44%20GMT	https://web.archive.org/web/20240718170310cs_/https://www.smart-digital.at/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310cs_/https_/www.smart-digital.at/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:42	585/585	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202024%2013:51:44%20GMT	https://web.archive.org/web/20240626172010cs_/https://www.smart-digital.at/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626172010cs_/https_/www.smart-digital.at/wp-content/plugins/astra-addon/addons/nav-menu/assets/css/minified/magamenu-frontend.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:45%20GMT	https://web.archive.org/web/20240718170310cs_/https://www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-footer-d9421a46.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310cs_/https_/www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-footer-d9421a46.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:42	19048/19048	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202024%2013:51:45%20GMT	https://web.archive.org/web/20240628012045cs_/https://www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-footer-d9421a46.min.css	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240628012045cs_/https_/www.smart-digital.at/wp-content/cache/wpo-minify/1718026369/assets/wpo-minify-footer-d9421a46.min.css	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:45%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/themes/astra/assets/js/minified/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/themes/astra/assets/js/minified/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:43	18277/18277	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:45%20GMT	https://web.archive.org/web/20220926140234js_/https://www.smart-digital.at/wp-content/themes/astra/assets/js/minified/frontend.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140234js_/https_/www.smart-digital.at/wp-content/themes/astra/assets/js/minified/frontend.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:46%20GMT	https://web.archive.org/web/20240718170310js_/https://js-eu1.hs-scripts.com/27061021.js?integration=WordPress&ver=11.1.11	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/js-eu1.hs-scripts.com/27061021d0fc.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:43	3041/3041	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:46%20GMT	https://web.archive.org/web/20240626152545js_/https://js-eu1.hs-scripts.com/27061021.js?integration=WordPress&ver=11.1.11	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626152545js_/https_/js-eu1.hs-scripts.com/27061021d0fc.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:46%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/uploads/astra-addon/astra-addon-664701c2e29595-26513869.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/uploads/astra-addon/astra-addon-664701c2e29595-26513869.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:44	39247/39247	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:46%20GMT	https://web.archive.org/web/20240626151515js_/https://www.smart-digital.at/wp-content/uploads/astra-addon/astra-addon-664701c2e29595-26513869.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240626151515js_/https_/www.smart-digital.at/wp-content/uploads/astra-addon/astra-addon-664701c2e29595-26513869.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:47%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:44	1391/1391	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:47%20GMT	https://web.archive.org/web/20220926140221js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926140221js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:47%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:45	139099/139099	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2022%20Nov%202024%2013:51:47%20GMT	https://web.archive.org/web/20220926144810js_/https://www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20220926144810js_/https_/www.smart-digital.at/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
14:51:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2022%20Nov%202024%2013:51:48%20GMT	https://web.archive.org/web/20240718170310js_/https://www.smart-digital.at/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js	C:/Users/morit/Documents/Personal%20Website/Smart%20Dgitial/web.archive.org/web/20240718170310js_/https_/www.smart-digital.at/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js	(from https://web.archive.org/web/20240718170310/https://www.smart-digital.at/en/)
